code,name,eligible_common_stock,old_category,new_category,old_final_score,new_final_score,category_changed,final_score_changed,chip_bonus_v1,capital_flow_score_v2_shadow,v1_rank,v2_rank,rank_change,v1_percentile,v2_percentile,case,movement_reason,flow_price_quadrant,foreign_flow_ratio_5d,trust_flow_ratio_5d,foreign_flow_percentile,trust_flow_percentile,rs20,rs20_percentile,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,current_research_rank,shadow_rank_v2,shadow_rank_change
1264,德麥,True,excluded,excluded,0,0,False,False,0.0,7.0,482.0,562.0,-80.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P16、投信P52）；價格未確認（Q4、RS20 -3.27）,Q4,-0.1272279411764706,0.0,16.3,51.76,-3.2716692122289115,42.5,0.0,0.0,3.0,4.0,0.0,0.0,,,
1268,漢來美食,True,excluded,excluded,0,0,False,False,5.0,54.35,156.0,124.0,32.0,64.27640156453715,83.96349413298566,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +12.78）；連買天數不長，但V2不只依賴連買,Q1,0.13688988095238094,0.0,80.96,51.76,12.777969539179367,96.09,3.5,12.5,2.5,2.75,25.0,8.1,,,
1294,漢田生技,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1295,生合,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1301,台塑,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1303,南亞,True,buy_candidates,buy_candidates,57,57,False,False,0.0,12.0,483.0,459.0,24.0,19.621903520208605,40.15645371577575,,連買天數不長，但V2不只依賴連買,Q4,-0.09334441139189184,-0.0061371683304382715,21.51,7.69,-6.272678228275531,32.46,1.0,0.0,4.5,6.5,0.0,0.0,11.0,30.0,-19.0
1304,台聚,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1305,華夏,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1307,三芳,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1308,亞聚,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1309,台達化,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1310,台苯,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1312,國喬,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1313,聯成,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1314,中石化,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1315,達新,True,excluded,excluded,0,0,False,False,0.0,7.0,484.0,563.0,-79.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P5、投信P52）,Q3,-0.2903225806451613,0.0,4.56,51.76,2.094393296690733,74.05,0.0,0.0,2.5,4.5,0.0,0.0,,,
1316,上曜,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1319,東陽,True,excluded,excluded,0,0,False,False,7.0,63.93,46.0,30.0,16.0,88.33116036505866,96.21903520208605,,價格與RS同步確認（RS20 +4.19）；動能較佳（外資 accelerating／投信 stable）,Q1,0.17344857582755965,-0.02917628945342571,84.35,3.52,4.186981559491764,82.14,3.5,12.5,6.0,8.5,25.0,8.43,,,
1321,大洋,True,excluded,excluded,0,0,False,False,0.0,7.0,485.0,564.0,-79.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P34、投信P52）,Q3,-0.04389312977099236,0.0,33.9,51.76,4.366278714643579,83.18,0.0,0.0,3.0,4.0,0.0,0.0,,,
1323,永裕,True,excluded,excluded,0,0,False,False,5.0,60.17,157.0,56.0,101.0,64.27640156453715,92.82920469361147,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +8.46）；連買天數不長，但V2不只依賴連買,Q1,0.342327150084317,0.0,96.74,51.76,8.458178764953816,91.53,3.5,12.5,3.5,6.0,25.0,9.67,,,
1324,地球,True,excluded,excluded,0,0,False,False,2.0,30.13,438.0,368.0,70.0,41.19947848761408,52.15123859191656,,連買天數不長，但V2不只依賴連買,Q2,0.032,0.0,56.32,51.76,-1.9030585268480338,48.24,3.5,8.0,2.0,6.0,5.0,5.63,,,
1325,恆大,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1326,台化,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1336,台翰,True,excluded,excluded,0,0,False,False,5.0,29.46,158.0,373.0,-215.0,64.27640156453715,51.499348109517605,,全市場flow percentile偏低（外資P55、投信P52）；價格未確認（Q2、RS20 +2.72）,Q2,0.027672955974842768,0.0,55.41,51.76,2.719630128824113,77.31,3.5,6.92,2.5,6.0,5.0,5.54,,,
1337,再生-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1338,廣華-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1339,昭輝,True,excluded,excluded,0,0,False,False,7.0,52.9,47.0,136.0,-89.0,88.33116036505866,82.39895697522816,,V1連買訊號高（外資4日／投信0日）；全市場flow percentile偏低（外資P66、投信P52）；近期flow正在減速,Q1,0.06879194630872483,0.0,66.49,51.76,2.1190877034076183,74.32,3.5,12.5,2.5,2.75,25.0,6.65,,,
1340,勝悅-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1341,富林-KY,True,excluded,excluded,0,0,False,False,5.0,55.47,159.0,116.0,43.0,64.27640156453715,85.00651890482399,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +2.71）；連買天數不長，但V2不只依賴連買,Q1,0.11475409836065574,0.0,77.18,51.76,2.713705256208876,77.18,3.5,12.5,4.0,2.75,25.0,7.72,,,
1342,八貫,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1402,遠東新,True,buy_candidates,buy_candidates,69,69,False,False,10.0,64.66,40.0,29.0,11.0,94.91525423728814,96.34941329856585,B_V1_strong_V2_weak,價格與RS同步確認（RS20 +2.49）,Q1,0.462215052509988,-0.016768288418129988,99.09,4.82,2.4852501121285564,76.53,3.5,12.5,9.0,4.75,25.0,9.91,2.0,11.0,-9.0
1409,新纖,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1410,南染,True,excluded,excluded,0,0,False,False,0.0,4.0,486.0,751.0,-265.0,19.621903520208605,1.7601043024771839,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P24、投信P52）,Q3,-0.08527131782945736,0.0,23.86,51.76,2.5702953473959567,76.92,0.0,0.0,2.0,2.0,0.0,0.0,,,
1413,宏洲,True,excluded,excluded,0,0,False,False,0.0,4.5,487.0,734.0,-247.0,19.621903520208605,3.455019556714472,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P46、投信P52）,,0.0,0.0,46.41,51.76,0.6773585816708727,65.97,0.0,0.0,2.5,2.0,0.0,0.0,,,
1414,東和,True,excluded,excluded,0,0,False,False,5.0,57.3,160.0,89.0,71.0,64.27640156453715,88.46153846153845,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +3.33）；連買天數不長，但V2不只依賴連買,Q1,0.09757767722473605,0.0,73.01,51.76,3.3270984154062044,80.05,3.5,12.5,3.0,6.0,25.0,7.3,,,
1416,廣豐,True,excluded,excluded,0,0,False,False,0.0,6.0,488.0,669.0,-181.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P16、投信P52）,Q3,-0.13174337957124843,0.0,15.51,51.76,0.5430035100068231,64.41,0.0,0.0,2.0,4.0,0.0,0.0,,,
1417,嘉裕,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1418,東華,True,excluded,excluded,0,0,False,False,5.0,30.58,161.0,364.0,-203.0,64.27640156453715,52.672750977835726,,全市場flow percentile偏低（外資P59、投信P52）；價格未確認（Q2、RS20 -1.44）,Q2,0.046511627906976744,0.0,59.45,51.76,-1.4369402346427917,51.89,3.5,11.63,2.5,2.0,5.0,5.95,,,
1419,新紡,True,excluded,excluded,0,0,False,False,3.0,30.41,403.0,366.0,37.0,45.436766623207305,52.411994784876136,,連買天數不長，但V2不只依賴連買,Q4,-0.26108591549295773,0.07746478873239436,5.48,99.09,-0.8171966239626349,55.15,3.5,12.5,2.5,2.0,0.0,9.91,,,
1423,利華,True,excluded,excluded,0,0,False,False,5.0,37.92,162.0,247.0,-85.0,64.27640156453715,67.92698826597132,,價格未確認（Q2、RS20 -1.58）,Q2,0.17272727272727273,0.0,84.22,51.76,-1.5790335474678008,50.85,3.5,12.5,2.5,6.0,5.0,8.42,,,
1432,大魯閣,True,excluded,excluded,0,0,False,False,7.0,60.99,48.0,42.0,6.0,88.33116036505866,94.65449804432855,,價格與RS同步確認（RS20 +1.65）；連買天數不長，但V2不只依賴連買,Q1,0.29638854296388545,0.0,94.92,51.76,1.653386934631762,71.32,3.5,12.5,4.5,6.0,25.0,9.49,,,
1434,福懋,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1435,中福,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1436,華友聯,True,excluded,excluded,0,0,False,False,5.0,25.7,163.0,400.0,-237.0,64.27640156453715,47.979139504563236,,實際介入強度低（強度分 3.1/25）；全市場flow percentile偏低（外資P51、投信P52）；價格未確認（Q2、RS20 -15.82）,Q2,0.012455479452054795,0.0,50.85,51.76,-15.819652568357345,10.3,3.5,3.11,3.0,6.0,5.0,5.09,,,
1437,勤益控,True,excluded,excluded,0,0,False,False,0.0,6.5,489.0,618.0,-129.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P2、投信P52）；價格未確認（Q4、RS20 +0.18）,Q4,-0.39072168905950094,0.0,1.96,51.76,0.17716159222499472,62.71,0.0,0.0,2.0,4.5,0.0,0.0,,,
1438,三地開發,True,excluded,excluded,0,0,False,False,0.0,6.5,490.0,619.0,-129.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P36、投信P52）；價格未確認（Q4、RS20 +3.74）,Q4,-0.03424657534246575,0.0,36.38,51.76,3.7414876211305903,80.7,0.0,0.0,2.5,4.0,0.0,0.0,,,
1439,雋揚,True,excluded,excluded,0,0,False,False,7.0,56.21,49.0,104.0,-55.0,88.33116036505866,86.57105606258149,,V1連買訊號高（外資6日／投信0日）；近期flow正在減速,Q1,0.17535545023696683,0.0,84.62,51.76,18.939040584886413,98.04,3.5,12.5,4.0,2.75,25.0,8.46,,,
1440,南紡,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1441,大東,True,excluded,excluded,0,0,False,False,5.0,32.72,164.0,342.0,-178.0,64.27640156453715,55.54106910039114,,價格未確認（Q2、RS20 -3.10）；近期flow已轉負,Q2,0.09302325581395349,0.0,72.23,51.76,-3.1037526781542595,43.68,3.5,12.5,3.5,1.0,5.0,7.22,,,
1442,名軒,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1443,立益物流,True,excluded,excluded,0,0,False,False,0.0,4.5,491.0,735.0,-244.0,19.621903520208605,3.455019556714472,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P42、投信P52）；價格未確認（Q4、RS20 +0.04）,Q4,-0.014492753623188406,0.0,42.24,51.76,0.044921855584312276,62.32,0.0,0.0,2.5,2.0,0.0,0.0,,,
1444,力麗,True,excluded,excluded,0,0,False,False,0.0,9.0,492.0,481.0,11.0,19.621903520208605,37.222946544980445,,連買天數不長，但V2不只依賴連買,Q4,-0.06951573426573426,-0.006118881118881119,28.29,7.82,-9.041682523399963,23.6,0.0,0.0,4.5,4.5,0.0,0.0,,,
1445,大宇,True,excluded,excluded,0,0,False,False,5.0,23.14,165.0,426.0,-261.0,64.27640156453715,44.589308996088654,,實際介入強度低（強度分 4.4/25）；全市場flow percentile偏低（外資P52、投信P52）；價格未確認（Q2、RS20 -8.13）,Q2,0.017632241813602016,0.0,52.28,51.76,-8.134942584819061,25.55,3.5,4.41,3.0,2.0,5.0,5.23,,,
1446,宏和,True,excluded,excluded,0,0,False,False,5.0,35.43,166.0,305.0,-139.0,64.27640156453715,60.36505867014341,,價格未確認（Q2、RS20 -3.46）；近期flow正在減速,Q2,0.1128084606345476,0.0,76.79,51.76,-3.4565625967309166,41.98,3.5,12.5,4.0,2.75,5.0,7.68,,,
1447,力鵬,True,excluded,excluded,0,0,False,False,0.0,7.0,493.0,565.0,-72.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P46、投信P11）；價格未確認（Q4、RS20 -13.95）,Q4,-0.0011973938223938225,-0.0020913770913770914,46.02,10.82,-13.951127019292208,12.39,0.0,0.0,5.0,2.0,0.0,0.0,,,
1449,佳和,True,excluded,excluded,0,0,False,False,0.0,6.5,494.0,620.0,-126.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P38、投信P52）；價格未確認（Q4、RS20 -4.15）,Q4,-0.025446907817969662,0.0,38.46,51.76,-4.1515666257397665,38.72,1.0,0.0,3.5,2.0,0.0,0.0,,,
1451,年興,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1452,宏益,True,excluded,excluded,0,0,False,False,0.0,8.5,495.0,486.0,9.0,19.621903520208605,36.17992177314211,,連買天數不長，但V2不只依賴連買,Q4,-0.055435643564356436,0.0,31.42,51.76,-1.159680216003467,53.59,1.0,0.0,3.0,4.5,0.0,0.0,,,
1453,大將,True,excluded,excluded,0,0,False,False,5.0,37.48,167.0,260.0,-93.0,64.27640156453715,66.23207301173403,,全市場flow percentile偏低（外資P65、投信P52）；價格未確認（Q2、RS20 +0.55）,Q2,0.06439393939393939,0.0,64.8,51.76,0.5470617045160941,64.73,3.5,12.5,4.0,6.0,5.0,6.48,,,
1454,台富,True,excluded,excluded,0,0,False,False,2.0,24.46,439.0,412.0,27.0,41.19947848761408,46.41460234680574,,連買天數不長，但V2不只依賴連買,Q2,0.011764705882352941,0.0,50.2,51.76,1.7860060317817283,72.36,3.5,2.94,2.0,6.0,5.0,5.02,,,
1455,集盛,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1456,怡華,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1457,宜進,True,excluded,excluded,0,0,False,False,5.0,20.57,168.0,441.0,-273.0,64.27640156453715,42.633637548891784,,實際介入強度低（強度分 1.0/25）；全市場flow percentile偏低（外資P48、投信P52）；價格未確認（Q2、RS20 -0.06）；近期flow正在減速,Q2,0.004098360655737705,0.0,47.98,51.76,-0.05713938115773365,60.76,4.5,1.02,2.5,2.75,5.0,4.8,,,
1459,聯發,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1460,宏遠,True,excluded,excluded,0,0,False,False,0.0,6.0,496.0,670.0,-174.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P19、投信P52）；價格未確認（Q4、RS20 -5.20）,Q4,-0.10936114649681529,0.0,19.3,51.76,-5.201690900801903,36.25,0.0,0.0,2.0,4.0,0.0,0.0,,,
1463,強盛新,True,excluded,excluded,0,0,False,False,0.0,6.0,497.0,671.0,-174.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P17、投信P52）,Q3,-0.12554112554112554,0.0,16.69,51.76,0.995492197789638,68.12,0.0,0.0,1.5,4.5,0.0,0.0,,,
1464,得力,True,excluded,excluded,0,0,False,False,0.0,6.5,498.0,621.0,-123.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P42、投信P52）；價格未確認（Q4、RS20 -1.35）,Q4,-0.014290549169859515,0.0,42.37,51.76,-1.3519256425859494,52.41,0.0,0.0,2.5,4.0,0.0,0.0,,,
1465,偉全,True,excluded,excluded,0,0,False,False,5.0,36.46,169.0,288.0,-119.0,64.27640156453715,62.58148631029987,,全市場flow percentile偏低（外資P61、投信P52）；價格未確認（Q2、RS20 -0.20）,Q2,0.04959905660377358,0.0,60.63,51.76,-0.20450780221036302,59.45,3.5,12.4,3.5,6.0,5.0,6.06,,,
1466,聚隆,True,excluded,excluded,0,0,False,False,5.0,56.99,170.0,94.0,76.0,64.27640156453715,87.8748370273794,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +1.89）；連買天數不長，但V2不只依賴連買,Q1,0.08204682109413504,0.0,69.88,51.76,1.8856999129231666,72.75,3.5,12.5,3.0,6.0,25.0,6.99,,,
1467,南緯,True,excluded,excluded,0,0,False,False,0.0,8.0,499.0,496.0,3.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q3,-0.1251291627762216,0.0,16.82,51.76,20.2403155839041,98.44,0.0,0.0,3.5,4.5,0.0,0.0,,,
1468,昶和,True,excluded,excluded,0,0,False,False,0.0,7.0,500.0,566.0,-66.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P11、投信P52）；價格未確認（Q4、RS20 +12.52）,Q4,-0.16791044776119404,0.0,10.95,51.76,12.518125942645597,95.96,0.0,0.0,2.5,4.5,0.0,0.0,,,
1470,大統新創,True,excluded,excluded,0,0,False,False,5.0,58.23,171.0,73.0,98.0,64.27640156453715,90.48239895697523,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +10.09）；連買天數不長，但V2不只依賴連買,Q1,0.19230769230769232,0.0,87.35,51.76,10.08640128869872,93.48,3.5,12.5,4.0,4.5,25.0,8.73,,,
1471,首利,True,excluded,excluded,0,0,False,False,5.0,33.26,172.0,337.0,-165.0,64.27640156453715,56.192959582790095,,全市場flow percentile偏低（外資P63、投信P52）；價格未確認（Q2、RS20 -6.03）,Q2,0.05694760820045558,0.0,62.58,51.76,-6.028898046112808,34.03,4.5,12.5,3.0,2.0,5.0,6.26,,,
1472,三洋實業,True,excluded,excluded,0,0,False,False,0.0,4.5,501.0,736.0,-235.0,19.621903520208605,3.455019556714472,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P13、投信P52）,Q3,-0.1485148514851485,0.0,13.17,51.76,1.4474695989195818,70.4,0.0,0.0,2.5,2.0,0.0,0.0,,,
1473,台南,True,excluded,excluded,0,0,False,False,0.0,7.0,502.0,567.0,-65.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P31、投信P52）,Q3,-0.057971014492753624,0.0,30.57,51.76,0.0029363665241310954,61.67,0.0,0.0,3.0,4.0,0.0,0.0,,,
1474,弘裕,True,excluded,excluded,0,0,False,False,0.0,4.0,503.0,752.0,-249.0,19.621903520208605,1.7601043024771839,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P17、投信P52）；價格未確認（Q4、RS20 -1.89）,Q4,-0.12062256809338522,0.0,17.34,51.76,-1.8891231868257585,48.37,0.0,0.0,2.0,2.0,0.0,0.0,,,
1475,業旺,True,excluded,excluded,0,0,False,False,2.0,33.83,440.0,331.0,109.0,41.19947848761408,56.975228161668845,,連買天數不長，但V2不只依賴連買,Q2,0.06716417910447761,0.0,65.84,51.76,0.995492197789638,68.12,3.5,12.5,3.5,2.75,5.0,6.58,,,
1476,儒鴻,True,excluded,excluded,0,0,False,False,3.0,30.52,404.0,365.0,39.0,45.436766623207305,52.54237288135594,,差異主要來自V1離散加分與V2連續型強度／排名分數,Q4,-0.08281153595481208,0.014927764501412123,24.12,95.44,-0.17752833006959845,59.58,4.5,3.73,7.5,5.25,0.0,9.54,,,
1477,聚陽,True,other_watch,other_watch,52,52,False,False,6.0,34.2,137.0,324.0,-187.0,81.42112125162973,57.887874837027375,,V1連買訊號高（外資0日／投信10日）；價格未確認（Q4、RS20 -0.77）,Q4,-0.20099409387628225,0.024036058439539945,8.6,96.87,-0.7744193066351435,55.93,3.5,6.01,6.5,8.5,0.0,9.69,,,
1503,士電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1504,東元,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1506,正道,True,excluded,excluded,0,0,False,False,5.0,49.09,173.0,155.0,18.0,64.27640156453715,79.92177314211213,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +2.44）；連買天數不長，但V2不只依賴連買,Q1,0.02638174273858921,0.0,54.89,51.76,2.444767560108485,76.01,3.5,6.6,2.5,6.0,25.0,5.49,,,
1512,瑞利,True,excluded,excluded,0,0,False,False,0.0,7.0,504.0,568.0,-64.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P23、投信P52）；價格未確認（Q4、RS20 -3.51）,Q4,-0.08888888888888889,0.0,22.82,51.76,-3.510321755698731,41.59,0.0,0.0,2.5,4.5,0.0,0.0,,,
1513,中興電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1514,亞力,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1515,力山,True,excluded,excluded,0,0,False,False,0.0,8.0,505.0,497.0,8.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q4,-0.21483936099400933,-0.0015531395606833815,7.43,11.6,-23.184337692854353,4.56,0.0,0.0,3.5,4.5,0.0,0.0,,,
1516,川飛,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1517,利奇,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
1519,華城,True,excluded,excluded,0,0,False,False,0.0,6.5,506.0,622.0,-116.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P35、投信P6）；價格未確認（Q4、RS20 -6.71）,Q4,-0.03693578595317726,-0.015050167224080268,35.33,5.61,-6.707396385429066,30.38,0.0,0.0,4.5,2.0,0.0,0.0,,,
1521,大億,True,excluded,excluded,0,0,False,False,5.0,39.72,174.0,204.0,-30.0,64.27640156453715,73.53324641460235,,價格未確認（Q2、RS20 -0.56）,Q2,0.1919191919191919,0.0,87.22,51.76,-0.5609280356733914,57.63,3.5,12.5,4.0,6.0,5.0,8.72,,,
1522,堤維西,True,excluded,excluded,0,0,False,False,0.0,6.5,507.0,623.0,-116.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P37、投信P52）；價格未確認（Q4、RS20 -6.24）,Q4,-0.03418595426971535,0.0,36.51,51.76,-6.241349907473515,32.72,0.0,0.0,4.5,2.0,0.0,0.0,,,
1524,耿鼎,True,excluded,excluded,0,0,False,False,5.0,31.93,175.0,348.0,-173.0,64.27640156453715,54.758800521512384,,全市場flow percentile偏低（外資P60、投信P52）；價格未確認（Q2、RS20 -1.34）；近期flow已轉負,Q2,0.04769783889980354,0.0,60.1,51.76,-1.3426372986132473,52.54,3.5,11.92,4.5,1.0,5.0,6.01,,,
1525,江申,True,excluded,excluded,0,0,False,False,7.0,36.62,50.0,286.0,-236.0,88.33116036505866,62.84224250325945,,V1連買訊號高（外資5日／投信0日）；價格未確認（Q2、RS20 +4.16）；近期flow正在減速,Q2,0.16666666666666666,0.0,83.7,51.76,4.1629130122692874,81.88,3.5,12.5,4.5,2.75,5.0,8.37,,,
1526,日馳,True,excluded,excluded,0,0,False,False,5.0,17.43,176.0,455.0,-279.0,64.27640156453715,40.80834419817471,,實際介入強度低（強度分 1.1/25）；全市場flow percentile偏低（外資P48、投信P52）；價格未確認（Q2、RS20 +29.87）；近期flow已轉負,Q2,0.004473318240620958,0.0,48.11,51.76,29.86873163440936,99.61,3.5,1.12,2.0,1.0,5.0,4.81,,,
