analysis_family,universe,factor,group,horizon,metric,sample_count,date_count,mean,median,std,positive_pct,bootstrap_ci_low,bootstrap_ci_high,ic_ir,notes
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,3,fwd_3d,125,10,-2.151689954977789,-0.6353240152477735,6.852528512070994,44.0,-4.19988845675863,1.465747807824229,-0.31399941659308733,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,3,excess_vs_taiex_3d,125,10,1.3584824668553752,1.7809829230438279,6.3481730091771,60.8,-0.6976676019539614,2.4943715162060407,0.21399581657455052,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,3,mfe_3d,125,10,3.5019132406320943,2.211302211302213,4.258395078772218,92.0,2.6201461535574606,4.6419447684779955,0.8223551774444017,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,3,mae_3d,125,10,-5.0303218203266935,-2.6683608640406753,5.513940995051391,0.0,-6.783952703075549,-2.678940935540843,-0.9122915578605697,
control_technical_spread,A_technical_eligible,V21_within_grade_base_dist20,high_minus_low,3,daily_high_minus_low_excess_vs_taiex_3d,10,10,0.4340641741695507,1.0828568340821212,3.3040414062120522,60.0,-1.6496604930301122,2.2520288403183573,0.13137370898362544,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,high,5,fwd_5d,98,8,-1.4453694334054537,-0.07032348804500432,9.239375932738556,48.97959183673469,-4.05315826720094,2.461219212194059,-0.15643582899186628,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,high,5,excess_vs_taiex_5d,98,8,1.121476467359901,-0.16322437884298546,9.0235400904349,47.95918367346938,-2.1722224825906578,3.2120298097468103,0.12428342492196431,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,high,5,mfe_5d,98,8,4.56685889945341,3.0447113780447066,5.602595762057919,95.91836734693877,3.854310522367206,5.453393646320806,0.8151326801732226,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,high,5,mae_5d,98,8,-6.912790797956212,-4.3302279522751945,7.315199405420775,0.0,-8.391829883396772,-4.041292372187268,-0.9449900699676941,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,5,fwd_5d,90,8,-3.1043649782727276,-1.7142377679522591,9.972584695987432,41.11111111111111,-5.623179691978188,1.8001417981886525,-0.3112899085752362,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,5,excess_vs_taiex_5d,90,8,-0.14232600630162343,0.11747808395569659,9.84264715246254,51.11111111111111,-4.3571704820701385,2.4686817781295263,-0.01446013497151676,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,5,mfe_5d,90,8,4.13742004887136,2.343893059879143,5.223625895264936,91.11111111111111,3.0425796348631478,5.983598456507545,0.7920590279295863,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,low,5,mae_5d,90,8,-8.034213061092666,-5.239103118691551,7.900225928222393,0.0,-9.529534272788094,-4.71748573308804,-1.016959911537672,
control_technical_spread,A_technical_eligible,V21_within_grade_base_dist20,high_minus_low,5,daily_high_minus_low_excess_vs_taiex_5d,8,8,1.2193035222629378,2.2656959981968736,3.3738073404830975,75.0,-1.262827754073695,3.2239136318252246,0.3614028304557382,
control_technical,A_technical_eligible,V21_within_grade_base_dist20,high,10,fwd_10d,78,3,1.781125367098,0.7432804582507169,10.560518184103758,55.12820512820513,0.7151277130219924,3.554879838334184,0.16865889874410167,
